2022-07-23 19:58:17 - eval: epoch: 077, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.328%, stu_acc5: 90.074%, stu_test_loss: 1.1558
2022-07-23 19:58:17 - until epoch: 077, tea_best_acc1: 73.728%, stu_best_acc1: 71.394%
2022-07-23 19:58:17 - epoch 078 lr: 0.001000
2022-07-23 19:58:54 - train: epoch 0078, iter [00100, 05004], lr: 0.001000, loss: 1.6857, stu_CELoss: 1.2161, KDLoss: 0.4696, 
2022-07-24 02:29:52 - train: epoch 0091, iter [00600, 05004], lr: 0.000100, loss: 1.5955, stu_CELoss: 1.1667, KDLoss: 0.4289, 
2022-07-24 02:30:25 - train: epoch 0091, iter [00700, 05004], lr: 0.000100, loss: 1.5296, stu_CELoss: 1.1739, KDLoss: 0.3556, 
2022-07-24 02:30:57 - train: epoch 0091, iter [00800, 05004], lr: 0.000100, loss: 1.2939, stu_CELoss: 0.9374, KDLoss: 0.3565, 
2022-07-24 02:31:31 - train: epoch 0091, iter [00900, 05004], lr: 0.000100, loss: 1.5071, stu_CELoss: 1.1217, KDLoss: 0.3854, 
2022-07-24 02:32:03 - train: epoch 0091, iter [01000, 05004], lr: 0.000100, loss: 1.5643, stu_CELoss: 1.1808, KDLoss: 0.3835, 
2022-07-24 02:32:37 - train: epoch 0091, iter [01100, 05004], lr: 0.000100, loss: 1.4619, stu_CELoss: 1.0661, KDLoss: 0.3958, 
2022-07-24 02:33:11 - train: epoch 0091, iter [01200, 05004], lr: 0.000100, loss: 1.7010, stu_CELoss: 1.3344, KDLoss: 0.3666, 
2022-07-24 02:33:45 - train: epoch 0091, iter [01300, 05004], lr: 0.000100, loss: 1.3922, stu_CELoss: 1.0465, KDLoss: 0.3457, 
2022-07-24 02:34:17 - train: epoch 0091, iter [01400, 05004], lr: 0.000100, loss: 1.6071, stu_CELoss: 1.2087, KDLoss: 0.3984, 
2022-07-24 02:34:50 - train: epoch 0091, iter [01500, 05004], lr: 0.000100, loss: 1.5799, stu_CELoss: 1.1488, KDLoss: 0.4311, 
2022-07-24 02:35:23 - train: epoch 0091, iter [01600, 05004], lr: 0.000100, loss: 1.5736, stu_CELoss: 1.1812, KDLoss: 0.3924, 
2022-07-24 02:35:57 - train: epoch 0091, iter [01700, 05004], lr: 0.000100, loss: 1.6320, stu_CELoss: 1.2402, KDLoss: 0.3918, 
2022-07-24 02:36:31 - train: epoch 0091, iter [01800, 05004], lr: 0.000100, loss: 1.5195, stu_CELoss: 1.1128, KDLoss: 0.4067, 
2022-07-24 02:37:03 - train: epoch 0091, iter [01900, 05004], lr: 0.000100, loss: 1.5904, stu_CELoss: 1.1775, KDLoss: 0.4129, 
2022-07-24 02:37:36 - train: epoch 0091, iter [02000, 05004], lr: 0.000100, loss: 1.5597, stu_CELoss: 1.1835, KDLoss: 0.3762, 
2022-07-24 02:38:09 - train: epoch 0091, iter [02100, 05004], lr: 0.000100, loss: 1.5464, stu_CELoss: 1.1450, KDLoss: 0.4014, 
2022-07-24 02:38:42 - train: epoch 0091, iter [02200, 05004], lr: 0.000100, loss: 1.7893, stu_CELoss: 1.3374, KDLoss: 0.4519, 
2022-07-24 02:39:15 - train: epoch 0091, iter [02300, 05004], lr: 0.000100, loss: 1.5272, stu_CELoss: 1.1434, KDLoss: 0.3838, 
2022-07-24 02:39:48 - train: epoch 0091, iter [02400, 05004], lr: 0.000100, loss: 1.5309, stu_CELoss: 1.1540, KDLoss: 0.3769, 
2022-07-24 02:40:22 - train: epoch 0091, iter [02500, 05004], lr: 0.000100, loss: 1.6156, stu_CELoss: 1.2153, KDLoss: 0.4003, 
2022-07-24 02:40:54 - train: epoch 0091, iter [02600, 05004], lr: 0.000100, loss: 1.3655, stu_CELoss: 1.0174, KDLoss: 0.3481, 
2022-07-24 02:41:28 - train: epoch 0091, iter [02700, 05004], lr: 0.000100, loss: 1.6156, stu_CELoss: 1.2128, KDLoss: 0.4027, 
2022-07-24 02:42:00 - train: epoch 0091, iter [02800, 05004], lr: 0.000100, loss: 1.6618, stu_CELoss: 1.2569, KDLoss: 0.4050, 
2022-07-24 02:42:34 - train: epoch 0091, iter [02900, 05004], lr: 0.000100, loss: 1.6200, stu_CELoss: 1.2531, KDLoss: 0.3669, 
2022-07-24 02:43:07 - train: epoch 0091, iter [03000, 05004], lr: 0.000100, loss: 1.6886, stu_CELoss: 1.2930, KDLoss: 0.3956, 
2022-07-24 02:43:39 - train: epoch 0091, iter [03100, 05004], lr: 0.000100, loss: 1.5487, stu_CELoss: 1.1475, KDLoss: 0.4013, 
2022-07-24 02:44:12 - train: epoch 0091, iter [03200, 05004], lr: 0.000100, loss: 1.5628, stu_CELoss: 1.1878, KDLoss: 0.3750, 
2022-07-24 02:44:44 - train: epoch 0091, iter [03300, 05004], lr: 0.000100, loss: 1.7548, stu_CELoss: 1.2975, KDLoss: 0.4572, 
2022-07-24 02:45:19 - train: epoch 0091, iter [03400, 05004], lr: 0.000100, loss: 1.5910, stu_CELoss: 1.1958, KDLoss: 0.3952, 
2022-07-24 02:45:52 - train: epoch 0091, iter [03500, 05004], lr: 0.000100, loss: 1.7067, stu_CELoss: 1.3060, KDLoss: 0.4007, 
2022-07-24 02:46:25 - train: epoch 0091, iter [03600, 05004], lr: 0.000100, loss: 1.7720, stu_CELoss: 1.3296, KDLoss: 0.4424, 
2022-07-24 02:46:58 - train: epoch 0091, iter [03700, 05004], lr: 0.000100, loss: 1.6001, stu_CELoss: 1.2291, KDLoss: 0.3710, 
2022-07-24 02:47:31 - train: epoch 0091, iter [03800, 05004], lr: 0.000100, loss: 1.5537, stu_CELoss: 1.1731, KDLoss: 0.3806, 
2022-07-24 02:48:04 - train: epoch 0091, iter [03900, 05004], lr: 0.000100, loss: 1.4808, stu_CELoss: 1.1451, KDLoss: 0.3357, 
2022-07-24 02:48:37 - train: epoch 0091, iter [04000, 05004], lr: 0.000100, loss: 1.6685, stu_CELoss: 1.2802, KDLoss: 0.3883, 
2022-07-24 02:49:11 - train: epoch 0091, iter [04100, 05004], lr: 0.000100, loss: 1.6205, stu_CELoss: 1.2393, KDLoss: 0.3812, 
2022-07-24 02:49:44 - train: epoch 0091, iter [04200, 05004], lr: 0.000100, loss: 1.5466, stu_CELoss: 1.1406, KDLoss: 0.4060, 
2022-07-24 02:50:17 - train: epoch 0091, iter [04300, 05004], lr: 0.000100, loss: 1.6319, stu_CELoss: 1.1897, KDLoss: 0.4423, 
2022-07-24 02:50:50 - train: epoch 0091, iter [04400, 05004], lr: 0.000100, loss: 1.4830, stu_CELoss: 1.1008, KDLoss: 0.3822, 
2022-07-24 02:51:25 - train: epoch 0091, iter [04500, 05004], lr: 0.000100, loss: 1.5383, stu_CELoss: 1.1436, KDLoss: 0.3947, 
2022-07-24 02:51:57 - train: epoch 0091, iter [04600, 05004], lr: 0.000100, loss: 1.7356, stu_CELoss: 1.3159, KDLoss: 0.4197, 
2022-07-24 02:52:30 - train: epoch 0091, iter [04700, 05004], lr: 0.000100, loss: 1.6223, stu_CELoss: 1.2516, KDLoss: 0.3707, 
2022-07-24 02:53:03 - train: epoch 0091, iter [04800, 05004], lr: 0.000100, loss: 1.5621, stu_CELoss: 1.2090, KDLoss: 0.3531, 
2022-07-24 02:53:36 - train: epoch 0091, iter [04900, 05004], lr: 0.000100, loss: 1.5251, stu_CELoss: 1.1373, KDLoss: 0.3878, 
2022-07-24 02:54:07 - train: epoch 0091, iter [05000, 05004], lr: 0.000100, loss: 1.6458, stu_CELoss: 1.2358, KDLoss: 0.4100, 
2022-07-24 02:54:08 - train: epoch 091, train_loss: 1.5975
2022-07-24 02:56:34 - eval: epoch: 091, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.890%, stu_acc5: 90.432%, stu_test_loss: 1.1359
2022-07-24 02:56:35 - until epoch: 091, tea_best_acc1: 73.728%, stu_best_acc1: 71.890%
2022-07-24 02:56:35 - epoch 092 lr: 0.000100
2022-07-24 02:57:12 - train: epoch 0092, iter [00100, 05004], lr: 0.000100, loss: 1.5224, stu_CELoss: 1.1080, KDLoss: 0.4145, 
2022-07-24 02:57:46 - train: epoch 0092, iter [00200, 05004], lr: 0.000100, loss: 1.4343, stu_CELoss: 1.1115, KDLoss: 0.3229, 
2022-07-24 02:58:19 - train: epoch 0092, iter [00300, 05004], lr: 0.000100, loss: 1.6552, stu_CELoss: 1.2681, KDLoss: 0.3870, 
2022-07-24 02:58:52 - train: epoch 0092, iter [00400, 05004], lr: 0.000100, loss: 1.4856, stu_CELoss: 1.1321, KDLoss: 0.3534, 
2022-07-24 02:59:25 - train: epoch 0092, iter [00500, 05004], lr: 0.000100, loss: 1.6719, stu_CELoss: 1.2751, KDLoss: 0.3968, 
2022-07-24 02:59:58 - train: epoch 0092, iter [00600, 05004], lr: 0.000100, loss: 1.6574, stu_CELoss: 1.2764, KDLoss: 0.3810, 
2022-07-24 03:00:31 - train: epoch 0092, iter [00700, 05004], lr: 0.000100, loss: 1.5161, stu_CELoss: 1.1224, KDLoss: 0.3937, 
2022-07-24 03:01:05 - train: epoch 0092, iter [00800, 05004], lr: 0.000100, loss: 1.7074, stu_CELoss: 1.3405, KDLoss: 0.3669, 
2022-07-24 03:01:37 - train: epoch 0092, iter [00900, 05004], lr: 0.000100, loss: 1.5523, stu_CELoss: 1.1383, KDLoss: 0.4140, 
2022-07-24 03:02:10 - train: epoch 0092, iter [01000, 05004], lr: 0.000100, loss: 1.4656, stu_CELoss: 1.0894, KDLoss: 0.3763, 
2022-07-24 03:02:43 - train: epoch 0092, iter [01100, 05004], lr: 0.000100, loss: 1.4042, stu_CELoss: 1.0373, KDLoss: 0.3669, 
2022-07-24 03:03:15 - train: epoch 0092, iter [01200, 05004], lr: 0.000100, loss: 1.6060, stu_CELoss: 1.2171, KDLoss: 0.3889, 
2022-07-24 03:03:49 - train: epoch 0092, iter [01300, 05004], lr: 0.000100, loss: 1.5291, stu_CELoss: 1.1455, KDLoss: 0.3836, 
2022-07-24 03:04:22 - train: epoch 0092, iter [01400, 05004], lr: 0.000100, loss: 1.4274, stu_CELoss: 1.0460, KDLoss: 0.3814, 
2022-07-24 03:04:54 - train: epoch 0092, iter [01500, 05004], lr: 0.000100, loss: 1.5303, stu_CELoss: 1.1467, KDLoss: 0.3836, 
2022-07-24 03:05:27 - train: epoch 0092, iter [01600, 05004], lr: 0.000100, loss: 1.8153, stu_CELoss: 1.3681, KDLoss: 0.4472, 
2022-07-24 03:06:00 - train: epoch 0092, iter [01700, 05004], lr: 0.000100, loss: 1.6883, stu_CELoss: 1.3249, KDLoss: 0.3634, 
2022-07-24 03:06:33 - train: epoch 0092, iter [01800, 05004], lr: 0.000100, loss: 1.5213, stu_CELoss: 1.1422, KDLoss: 0.3791, 
2022-07-24 03:07:05 - train: epoch 0092, iter [01900, 05004], lr: 0.000100, loss: 1.5994, stu_CELoss: 1.1714, KDLoss: 0.4280, 
2022-07-24 03:07:38 - train: epoch 0092, iter [02000, 05004], lr: 0.000100, loss: 1.5361, stu_CELoss: 1.1688, KDLoss: 0.3673, 
2022-07-24 03:08:10 - train: epoch 0092, iter [02100, 05004], lr: 0.000100, loss: 1.5421, stu_CELoss: 1.1806, KDLoss: 0.3615, 
2022-07-24 03:08:43 - train: epoch 0092, iter [02200, 05004], lr: 0.000100, loss: 1.4762, stu_CELoss: 1.1027, KDLoss: 0.3735, 
2022-07-24 03:09:16 - train: epoch 0092, iter [02300, 05004], lr: 0.000100, loss: 1.4706, stu_CELoss: 1.0964, KDLoss: 0.3742, 
2022-07-24 03:09:49 - train: epoch 0092, iter [02400, 05004], lr: 0.000100, loss: 1.3678, stu_CELoss: 0.9798, KDLoss: 0.3880, 
2022-07-24 03:10:21 - train: epoch 0092, iter [02500, 05004], lr: 0.000100, loss: 1.5179, stu_CELoss: 1.1115, KDLoss: 0.4064, 
2022-07-24 03:10:54 - train: epoch 0092, iter [02600, 05004], lr: 0.000100, loss: 1.6560, stu_CELoss: 1.2505, KDLoss: 0.4055, 
2022-07-24 03:11:27 - train: epoch 0092, iter [02700, 05004], lr: 0.000100, loss: 1.6001, stu_CELoss: 1.1878, KDLoss: 0.4123, 
2022-07-24 03:12:00 - train: epoch 0092, iter [02800, 05004], lr: 0.000100, loss: 1.6961, stu_CELoss: 1.2987, KDLoss: 0.3974, 
2022-07-24 03:12:33 - train: epoch 0092, iter [02900, 05004], lr: 0.000100, loss: 1.8067, stu_CELoss: 1.3991, KDLoss: 0.4076, 
2022-07-24 03:13:05 - train: epoch 0092, iter [03000, 05004], lr: 0.000100, loss: 1.6516, stu_CELoss: 1.2229, KDLoss: 0.4287, 
2022-07-24 03:13:39 - train: epoch 0092, iter [03100, 05004], lr: 0.000100, loss: 1.6276, stu_CELoss: 1.2310, KDLoss: 0.3966, 
2022-07-24 03:14:11 - train: epoch 0092, iter [03200, 05004], lr: 0.000100, loss: 1.3391, stu_CELoss: 0.9475, KDLoss: 0.3917, 
2022-07-24 03:14:45 - train: epoch 0092, iter [03300, 05004], lr: 0.000100, loss: 1.6111, stu_CELoss: 1.2139, KDLoss: 0.3972, 
2022-07-24 03:15:17 - train: epoch 0092, iter [03400, 05004], lr: 0.000100, loss: 1.8574, stu_CELoss: 1.4469, KDLoss: 0.4105, 
2022-07-24 03:15:50 - train: epoch 0092, iter [03500, 05004], lr: 0.000100, loss: 1.4606, stu_CELoss: 1.0978, KDLoss: 0.3628, 
2022-07-24 03:16:23 - train: epoch 0092, iter [03600, 05004], lr: 0.000100, loss: 1.6362, stu_CELoss: 1.2528, KDLoss: 0.3834, 
2022-07-24 03:16:56 - train: epoch 0092, iter [03700, 05004], lr: 0.000100, loss: 1.5806, stu_CELoss: 1.1997, KDLoss: 0.3809, 
2022-07-24 03:17:28 - train: epoch 0092, iter [03800, 05004], lr: 0.000100, loss: 1.6325, stu_CELoss: 1.2248, KDLoss: 0.4077, 
2022-07-24 03:18:02 - train: epoch 0092, iter [03900, 05004], lr: 0.000100, loss: 1.8010, stu_CELoss: 1.3620, KDLoss: 0.4390, 
2022-07-24 03:18:35 - train: epoch 0092, iter [04000, 05004], lr: 0.000100, loss: 1.7142, stu_CELoss: 1.2973, KDLoss: 0.4169, 
2022-07-24 03:19:09 - train: epoch 0092, iter [04100, 05004], lr: 0.000100, loss: 1.5907, stu_CELoss: 1.2133, KDLoss: 0.3775, 
2022-07-24 03:19:40 - train: epoch 0092, iter [04200, 05004], lr: 0.000100, loss: 1.5975, stu_CELoss: 1.1529, KDLoss: 0.4446, 
2022-07-24 03:20:14 - train: epoch 0092, iter [04300, 05004], lr: 0.000100, loss: 1.6190, stu_CELoss: 1.2544, KDLoss: 0.3646, 
2022-07-24 03:20:46 - train: epoch 0092, iter [04400, 05004], lr: 0.000100, loss: 1.5580, stu_CELoss: 1.1699, KDLoss: 0.3881, 
2022-07-24 03:21:19 - train: epoch 0092, iter [04500, 05004], lr: 0.000100, loss: 1.6164, stu_CELoss: 1.2186, KDLoss: 0.3978, 
2022-07-24 03:21:52 - train: epoch 0092, iter [04600, 05004], lr: 0.000100, loss: 1.4172, stu_CELoss: 1.0772, KDLoss: 0.3400, 
2022-07-24 03:22:24 - train: epoch 0092, iter [04700, 05004], lr: 0.000100, loss: 1.4962, stu_CELoss: 1.1217, KDLoss: 0.3745, 
2022-07-24 03:22:57 - train: epoch 0092, iter [04800, 05004], lr: 0.000100, loss: 1.5718, stu_CELoss: 1.1859, KDLoss: 0.3860, 
2022-07-24 03:23:30 - train: epoch 0092, iter [04900, 05004], lr: 0.000100, loss: 1.4616, stu_CELoss: 1.1035, KDLoss: 0.3581, 
2022-07-24 03:24:01 - train: epoch 0092, iter [05000, 05004], lr: 0.000100, loss: 1.6054, stu_CELoss: 1.2054, KDLoss: 0.4000, 
2022-07-24 03:24:02 - train: epoch 092, train_loss: 1.5893
2022-07-24 03:26:28 - eval: epoch: 092, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.864%, stu_acc5: 90.414%, stu_test_loss: 1.1346
2022-07-24 03:26:28 - until epoch: 092, tea_best_acc1: 73.728%, stu_best_acc1: 71.890%
2022-07-24 03:26:28 - epoch 093 lr: 0.000100
2022-07-24 03:27:05 - train: epoch 0093, iter [00100, 05004], lr: 0.000100, loss: 1.4247, stu_CELoss: 1.0345, KDLoss: 0.3902, 
2022-07-24 03:27:39 - train: epoch 0093, iter [00200, 05004], lr: 0.000100, loss: 1.4637, stu_CELoss: 1.1017, KDLoss: 0.3620, 
2022-07-24 03:28:12 - train: epoch 0093, iter [00300, 05004], lr: 0.000100, loss: 1.6109, stu_CELoss: 1.2275, KDLoss: 0.3834, 
2022-07-24 03:28:45 - train: epoch 0093, iter [00400, 05004], lr: 0.000100, loss: 1.6397, stu_CELoss: 1.2655, KDLoss: 0.3742, 
2022-07-24 03:29:18 - train: epoch 0093, iter [00500, 05004], lr: 0.000100, loss: 1.7338, stu_CELoss: 1.3210, KDLoss: 0.4128, 
2022-07-24 03:29:52 - train: epoch 0093, iter [00600, 05004], lr: 0.000100, loss: 1.3151, stu_CELoss: 0.9702, KDLoss: 0.3449, 
2022-07-24 03:30:24 - train: epoch 0093, iter [00700, 05004], lr: 0.000100, loss: 1.6979, stu_CELoss: 1.2827, KDLoss: 0.4152, 
2022-07-24 03:30:57 - train: epoch 0093, iter [00800, 05004], lr: 0.000100, loss: 1.3831, stu_CELoss: 1.0020, KDLoss: 0.3811, 
2022-07-24 03:31:29 - train: epoch 0093, iter [00900, 05004], lr: 0.000100, loss: 1.5499, stu_CELoss: 1.1649, KDLoss: 0.3851, 
2022-07-24 03:32:02 - train: epoch 0093, iter [01000, 05004], lr: 0.000100, loss: 1.4468, stu_CELoss: 1.0892, KDLoss: 0.3576, 
2022-07-24 03:32:35 - train: epoch 0093, iter [01100, 05004], lr: 0.000100, loss: 1.4249, stu_CELoss: 1.0217, KDLoss: 0.4032, 
2022-07-24 03:33:09 - train: epoch 0093, iter [01200, 05004], lr: 0.000100, loss: 1.6480, stu_CELoss: 1.2389, KDLoss: 0.4091, 
2022-07-24 03:33:42 - train: epoch 0093, iter [01300, 05004], lr: 0.000100, loss: 1.3021, stu_CELoss: 0.9981, KDLoss: 0.3040, 
2022-07-24 03:34:16 - train: epoch 0093, iter [01400, 05004], lr: 0.000100, loss: 1.6763, stu_CELoss: 1.3108, KDLoss: 0.3654, 
2022-07-24 03:34:49 - train: epoch 0093, iter [01500, 05004], lr: 0.000100, loss: 1.7060, stu_CELoss: 1.2678, KDLoss: 0.4383, 
2022-07-24 03:35:22 - train: epoch 0093, iter [01600, 05004], lr: 0.000100, loss: 1.5414, stu_CELoss: 1.1692, KDLoss: 0.3722, 
2022-07-24 03:35:54 - train: epoch 0093, iter [01700, 05004], lr: 0.000100, loss: 1.5136, stu_CELoss: 1.1210, KDLoss: 0.3926, 
2022-07-24 03:36:27 - train: epoch 0093, iter [01800, 05004], lr: 0.000100, loss: 1.7238, stu_CELoss: 1.3401, KDLoss: 0.3837, 
2022-07-24 03:37:00 - train: epoch 0093, iter [01900, 05004], lr: 0.000100, loss: 1.4088, stu_CELoss: 1.0440, KDLoss: 0.3647, 
2022-07-24 03:37:33 - train: epoch 0093, iter [02000, 05004], lr: 0.000100, loss: 1.6127, stu_CELoss: 1.2265, KDLoss: 0.3862, 
2022-07-24 03:38:06 - train: epoch 0093, iter [02100, 05004], lr: 0.000100, loss: 1.6916, stu_CELoss: 1.2447, KDLoss: 0.4469, 
2022-07-24 03:38:39 - train: epoch 0093, iter [02200, 05004], lr: 0.000100, loss: 1.6088, stu_CELoss: 1.2126, KDLoss: 0.3962, 
2022-07-24 03:39:14 - train: epoch 0093, iter [02300, 05004], lr: 0.000100, loss: 1.6649, stu_CELoss: 1.2659, KDLoss: 0.3989, 
2022-07-24 03:39:45 - train: epoch 0093, iter [02400, 05004], lr: 0.000100, loss: 1.5287, stu_CELoss: 1.1342, KDLoss: 0.3946, 
2022-07-24 03:40:18 - train: epoch 0093, iter [02500, 05004], lr: 0.000100, loss: 1.7519, stu_CELoss: 1.2963, KDLoss: 0.4556, 
2022-07-24 03:40:51 - train: epoch 0093, iter [02600, 05004], lr: 0.000100, loss: 1.8622, stu_CELoss: 1.4311, KDLoss: 0.4311, 
2022-07-24 03:41:24 - train: epoch 0093, iter [02700, 05004], lr: 0.000100, loss: 1.5365, stu_CELoss: 1.1409, KDLoss: 0.3956, 
2022-07-24 03:41:58 - train: epoch 0093, iter [02800, 05004], lr: 0.000100, loss: 1.6119, stu_CELoss: 1.1797, KDLoss: 0.4322, 
2022-07-24 03:42:29 - train: epoch 0093, iter [02900, 05004], lr: 0.000100, loss: 1.4201, stu_CELoss: 1.0725, KDLoss: 0.3476, 
2022-07-24 03:43:03 - train: epoch 0093, iter [03000, 05004], lr: 0.000100, loss: 1.5551, stu_CELoss: 1.1293, KDLoss: 0.4258, 
2022-07-24 03:43:36 - train: epoch 0093, iter [03100, 05004], lr: 0.000100, loss: 1.8282, stu_CELoss: 1.4072, KDLoss: 0.4210, 
2022-07-24 03:44:09 - train: epoch 0093, iter [03200, 05004], lr: 0.000100, loss: 1.6261, stu_CELoss: 1.2666, KDLoss: 0.3595, 
2022-07-24 03:44:41 - train: epoch 0093, iter [03300, 05004], lr: 0.000100, loss: 1.5386, stu_CELoss: 1.1497, KDLoss: 0.3889, 
2022-07-24 03:45:15 - train: epoch 0093, iter [03400, 05004], lr: 0.000100, loss: 1.8755, stu_CELoss: 1.4340, KDLoss: 0.4415, 
2022-07-24 03:45:48 - train: epoch 0093, iter [03500, 05004], lr: 0.000100, loss: 1.6616, stu_CELoss: 1.2289, KDLoss: 0.4327, 
2022-07-24 03:46:20 - train: epoch 0093, iter [03600, 05004], lr: 0.000100, loss: 1.5497, stu_CELoss: 1.1685, KDLoss: 0.3812, 
2022-07-24 03:46:53 - train: epoch 0093, iter [03700, 05004], lr: 0.000100, loss: 1.5214, stu_CELoss: 1.1592, KDLoss: 0.3622, 
2022-07-24 03:47:26 - train: epoch 0093, iter [03800, 05004], lr: 0.000100, loss: 1.6346, stu_CELoss: 1.2447, KDLoss: 0.3899, 
2022-07-24 03:47:58 - train: epoch 0093, iter [03900, 05004], lr: 0.000100, loss: 1.5366, stu_CELoss: 1.1182, KDLoss: 0.4185, 
2022-07-24 03:48:32 - train: epoch 0093, iter [04000, 05004], lr: 0.000100, loss: 1.6937, stu_CELoss: 1.2640, KDLoss: 0.4296, 
2022-07-24 03:49:04 - train: epoch 0093, iter [04100, 05004], lr: 0.000100, loss: 1.6468, stu_CELoss: 1.2123, KDLoss: 0.4345, 
2022-07-24 03:49:37 - train: epoch 0093, iter [04200, 05004], lr: 0.000100, loss: 1.6057, stu_CELoss: 1.2034, KDLoss: 0.4023, 
2022-07-24 03:50:09 - train: epoch 0093, iter [04300, 05004], lr: 0.000100, loss: 1.5968, stu_CELoss: 1.2097, KDLoss: 0.3871, 
2022-07-24 03:50:43 - train: epoch 0093, iter [04400, 05004], lr: 0.000100, loss: 1.4932, stu_CELoss: 1.1083, KDLoss: 0.3850, 
2022-07-24 03:51:15 - train: epoch 0093, iter [04500, 05004], lr: 0.000100, loss: 1.5238, stu_CELoss: 1.1300, KDLoss: 0.3938, 
2022-07-24 03:51:48 - train: epoch 0093, iter [04600, 05004], lr: 0.000100, loss: 1.5229, stu_CELoss: 1.1808, KDLoss: 0.3421, 
2022-07-24 03:52:21 - train: epoch 0093, iter [04700, 05004], lr: 0.000100, loss: 1.8310, stu_CELoss: 1.3981, KDLoss: 0.4328, 
2022-07-24 03:52:53 - train: epoch 0093, iter [04800, 05004], lr: 0.000100, loss: 1.6375, stu_CELoss: 1.2702, KDLoss: 0.3673, 
2022-07-24 03:53:26 - train: epoch 0093, iter [04900, 05004], lr: 0.000100, loss: 1.5947, stu_CELoss: 1.2467, KDLoss: 0.3480, 
2022-07-24 03:53:57 - train: epoch 0093, iter [05000, 05004], lr: 0.000100, loss: 1.5583, stu_CELoss: 1.1385, KDLoss: 0.4198, 
2022-07-24 03:53:58 - train: epoch 093, train_loss: 1.5835
2022-07-24 03:56:23 - eval: epoch: 093, tea_acc1: 73.728%, tea_acc5: 91.518%, tea_test_loss: 1.0637, stu_acc1: 71.928%, stu_acc5: 90.452%, stu_test_loss: 1.1333
2022-07-24 03:56:24 - until epoch: 093, tea_best_acc1: 73.728%, stu_best_acc1: 71.928%
2022-07-24 03:56:24 - epoch 094 lr: 0.000100
2022-07-24 03:57:01 - train: epoch 0094, iter [00100, 05004], lr: 0.000100, loss: 1.6809, stu_CELoss: 1.2700, KDLoss: 0.4109, 
2022-07-24 03:57:34 - train: epoch 0094, iter [00200, 05004], lr: 0.000100, loss: 1.4978, stu_CELoss: 1.1101, KDLoss: 0.3877, 
2022-07-24 03:58:07 - train: epoch 0094, iter [00300, 05004], lr: 0.000100, loss: 1.7651, stu_CELoss: 1.3462, KDLoss: 0.4189, 
2022-07-24 03:58:40 - train: epoch 0094, iter [00400, 05004], lr: 0.000100, loss: 1.6854, stu_CELoss: 1.2701, KDLoss: 0.4153, 
2022-07-24 03:59:12 - train: epoch 0094, iter [00500, 05004], lr: 0.000100, loss: 1.4909, stu_CELoss: 1.1470, KDLoss: 0.3439, 
2022-07-24 03:59:45 - train: epoch 0094, iter [00600, 05004], lr: 0.000100, loss: 1.3483, stu_CELoss: 1.0060, KDLoss: 0.3423, 
2022-07-24 04:00:18 - train: epoch 0094, iter [00700, 05004], lr: 0.000100, loss: 1.6006, stu_CELoss: 1.1788, KDLoss: 0.4218, 
2022-07-24 04:00:50 - train: epoch 0094, iter [00800, 05004], lr: 0.000100, loss: 1.6241, stu_CELoss: 1.2031, KDLoss: 0.4211, 
2022-07-24 04:01:22 - train: epoch 0094, iter [00900, 05004], lr: 0.000100, loss: 1.5254, stu_CELoss: 1.1585, KDLoss: 0.3669, 
2022-07-24 04:01:55 - train: epoch 0094, iter [01000, 05004], lr: 0.000100, loss: 1.7288, stu_CELoss: 1.2995, KDLoss: 0.4294, 
2022-07-24 04:02:28 - train: epoch 0094, iter [01100, 05004], lr: 0.000100, loss: 1.7687, stu_CELoss: 1.3177, KDLoss: 0.4510, 
2022-07-24 04:03:01 - train: epoch 0094, iter [01200, 05004], lr: 0.000100, loss: 1.6136, stu_CELoss: 1.2160, KDLoss: 0.3976, 
2022-07-24 04:03:34 - train: epoch 0094, iter [01300, 05004], lr: 0.000100, loss: 1.5440, stu_CELoss: 1.1549, KDLoss: 0.3891, 
2022-07-24 04:04:07 - train: epoch 0094, iter [01400, 05004], lr: 0.000100, loss: 1.4545, stu_CELoss: 1.1223, KDLoss: 0.3322, 
2022-07-24 04:04:39 - train: epoch 0094, iter [01500, 05004], lr: 0.000100, loss: 1.5656, stu_CELoss: 1.1266, KDLoss: 0.4390, 
2022-07-24 04:05:13 - train: epoch 0094, iter [01600, 05004], lr: 0.000100, loss: 2.0502, stu_CELoss: 1.5780, KDLoss: 0.4722, 
2022-07-24 04:05:46 - train: epoch 0094, iter [01700, 05004], lr: 0.000100, loss: 1.5127, stu_CELoss: 1.1250, KDLoss: 0.3877, 
2022-07-24 04:06:19 - train: epoch 0094, iter [01800, 05004], lr: 0.000100, loss: 1.3766, stu_CELoss: 1.0399, KDLoss: 0.3366, 
2022-07-24 04:06:51 - train: epoch 0094, iter [01900, 05004], lr: 0.000100, loss: 1.5223, stu_CELoss: 1.1937, KDLoss: 0.3286, 
2022-07-24 04:07:24 - train: epoch 0094, iter [02000, 05004], lr: 0.000100, loss: 1.3522, stu_CELoss: 1.0068, KDLoss: 0.3454, 
