2022-07-20 19:16:46 - epoch 009 lr: 0.000010
2022-07-20 19:17:26 - train: epoch 0009, iter [00100, 14658], lr: 0.000010, total_loss: 0.4143, cls_loss: 0.2449, reg_loss: 0.1695, 
2022-07-21 03:17:35 - train: epoch 0013, iter [10100, 14658], lr: 0.000001, total_loss: 0.4170, cls_loss: 0.2347, reg_loss: 0.1823, 
2022-07-21 03:18:13 - train: epoch 0013, iter [10200, 14658], lr: 0.000001, total_loss: 0.3008, cls_loss: 0.1598, reg_loss: 0.1409, 
2022-07-21 03:18:53 - train: epoch 0013, iter [10300, 14658], lr: 0.000001, total_loss: 0.4362, cls_loss: 0.2504, reg_loss: 0.1857, 
2022-07-21 03:19:32 - train: epoch 0013, iter [10400, 14658], lr: 0.000001, total_loss: 0.2928, cls_loss: 0.1565, reg_loss: 0.1363, 
2022-07-21 03:20:10 - train: epoch 0013, iter [10500, 14658], lr: 0.000001, total_loss: 0.3858, cls_loss: 0.2193, reg_loss: 0.1666, 
2022-07-21 03:20:49 - train: epoch 0013, iter [10600, 14658], lr: 0.000001, total_loss: 0.2728, cls_loss: 0.1473, reg_loss: 0.1254, 
2022-07-21 03:21:26 - train: epoch 0013, iter [10700, 14658], lr: 0.000001, total_loss: 0.3761, cls_loss: 0.2162, reg_loss: 0.1599, 
2022-07-21 03:22:04 - train: epoch 0013, iter [10800, 14658], lr: 0.000001, total_loss: 0.4402, cls_loss: 0.2390, reg_loss: 0.2013, 
2022-07-21 03:22:41 - train: epoch 0013, iter [10900, 14658], lr: 0.000001, total_loss: 0.3586, cls_loss: 0.1986, reg_loss: 0.1601, 
2022-07-21 03:23:20 - train: epoch 0013, iter [11000, 14658], lr: 0.000001, total_loss: 0.3469, cls_loss: 0.1819, reg_loss: 0.1650, 
2022-07-21 03:23:59 - train: epoch 0013, iter [11100, 14658], lr: 0.000001, total_loss: 0.3687, cls_loss: 0.2206, reg_loss: 0.1481, 
2022-07-21 03:24:36 - train: epoch 0013, iter [11200, 14658], lr: 0.000001, total_loss: 0.3348, cls_loss: 0.1774, reg_loss: 0.1573, 
2022-07-21 03:25:15 - train: epoch 0013, iter [11300, 14658], lr: 0.000001, total_loss: 0.4207, cls_loss: 0.2404, reg_loss: 0.1803, 
2022-07-21 03:25:53 - train: epoch 0013, iter [11400, 14658], lr: 0.000001, total_loss: 0.4206, cls_loss: 0.2483, reg_loss: 0.1723, 
2022-07-21 03:26:32 - train: epoch 0013, iter [11500, 14658], lr: 0.000001, total_loss: 0.4467, cls_loss: 0.2499, reg_loss: 0.1969, 
2022-07-21 03:27:09 - train: epoch 0013, iter [11600, 14658], lr: 0.000001, total_loss: 0.3198, cls_loss: 0.1962, reg_loss: 0.1236, 
2022-07-21 03:27:47 - train: epoch 0013, iter [11700, 14658], lr: 0.000001, total_loss: 0.3164, cls_loss: 0.1717, reg_loss: 0.1448, 
2022-07-21 03:28:25 - train: epoch 0013, iter [11800, 14658], lr: 0.000001, total_loss: 0.3464, cls_loss: 0.1854, reg_loss: 0.1610, 
2022-07-21 03:29:02 - train: epoch 0013, iter [11900, 14658], lr: 0.000001, total_loss: 0.1497, cls_loss: 0.0592, reg_loss: 0.0905, 
2022-07-21 03:29:40 - train: epoch 0013, iter [12000, 14658], lr: 0.000001, total_loss: 0.4580, cls_loss: 0.2642, reg_loss: 0.1938, 
2022-07-21 03:30:18 - train: epoch 0013, iter [12100, 14658], lr: 0.000001, total_loss: 0.3554, cls_loss: 0.1770, reg_loss: 0.1783, 
2022-07-21 03:30:57 - train: epoch 0013, iter [12200, 14658], lr: 0.000001, total_loss: 0.4963, cls_loss: 0.2951, reg_loss: 0.2012, 
2022-07-21 03:31:34 - train: epoch 0013, iter [12300, 14658], lr: 0.000001, total_loss: 0.4335, cls_loss: 0.2201, reg_loss: 0.2134, 
2022-07-21 03:32:11 - train: epoch 0013, iter [12400, 14658], lr: 0.000001, total_loss: 0.3756, cls_loss: 0.2125, reg_loss: 0.1631, 
2022-07-21 03:32:49 - train: epoch 0013, iter [12500, 14658], lr: 0.000001, total_loss: 0.3793, cls_loss: 0.2315, reg_loss: 0.1478, 
2022-07-21 03:33:26 - train: epoch 0013, iter [12600, 14658], lr: 0.000001, total_loss: 0.3641, cls_loss: 0.2282, reg_loss: 0.1359, 
2022-07-21 03:34:02 - train: epoch 0013, iter [12700, 14658], lr: 0.000001, total_loss: 0.3952, cls_loss: 0.2482, reg_loss: 0.1470, 
2022-07-21 03:34:39 - train: epoch 0013, iter [12800, 14658], lr: 0.000001, total_loss: 0.4628, cls_loss: 0.2834, reg_loss: 0.1794, 
2022-07-21 03:35:17 - train: epoch 0013, iter [12900, 14658], lr: 0.000001, total_loss: 0.4288, cls_loss: 0.2301, reg_loss: 0.1986, 
2022-07-21 03:35:57 - train: epoch 0013, iter [13000, 14658], lr: 0.000001, total_loss: 0.4351, cls_loss: 0.2453, reg_loss: 0.1897, 
2022-07-21 03:36:35 - train: epoch 0013, iter [13100, 14658], lr: 0.000001, total_loss: 0.3553, cls_loss: 0.2051, reg_loss: 0.1502, 
2022-07-21 03:37:12 - train: epoch 0013, iter [13200, 14658], lr: 0.000001, total_loss: 0.3445, cls_loss: 0.2044, reg_loss: 0.1401, 
2022-07-21 03:37:50 - train: epoch 0013, iter [13300, 14658], lr: 0.000001, total_loss: 0.3056, cls_loss: 0.1609, reg_loss: 0.1447, 
2022-07-21 03:38:28 - train: epoch 0013, iter [13400, 14658], lr: 0.000001, total_loss: 0.3721, cls_loss: 0.1969, reg_loss: 0.1752, 
2022-07-21 03:39:06 - train: epoch 0013, iter [13500, 14658], lr: 0.000001, total_loss: 0.2012, cls_loss: 0.0941, reg_loss: 0.1071, 
2022-07-21 03:39:46 - train: epoch 0013, iter [13600, 14658], lr: 0.000001, total_loss: 0.4146, cls_loss: 0.2113, reg_loss: 0.2033, 
2022-07-21 03:40:22 - train: epoch 0013, iter [13700, 14658], lr: 0.000001, total_loss: 0.2844, cls_loss: 0.1517, reg_loss: 0.1327, 
2022-07-21 03:41:00 - train: epoch 0013, iter [13800, 14658], lr: 0.000001, total_loss: 0.4418, cls_loss: 0.2432, reg_loss: 0.1986, 
2022-07-21 03:41:38 - train: epoch 0013, iter [13900, 14658], lr: 0.000001, total_loss: 0.3743, cls_loss: 0.2064, reg_loss: 0.1679, 
2022-07-21 03:42:16 - train: epoch 0013, iter [14000, 14658], lr: 0.000001, total_loss: 0.2153, cls_loss: 0.1031, reg_loss: 0.1121, 
2022-07-21 03:42:53 - train: epoch 0013, iter [14100, 14658], lr: 0.000001, total_loss: 0.2870, cls_loss: 0.1272, reg_loss: 0.1597, 
2022-07-21 03:43:31 - train: epoch 0013, iter [14200, 14658], lr: 0.000001, total_loss: 0.3854, cls_loss: 0.2179, reg_loss: 0.1675, 
2022-07-21 03:44:09 - train: epoch 0013, iter [14300, 14658], lr: 0.000001, total_loss: 0.3100, cls_loss: 0.1516, reg_loss: 0.1584, 
2022-07-21 03:44:49 - train: epoch 0013, iter [14400, 14658], lr: 0.000001, total_loss: 0.3401, cls_loss: 0.1648, reg_loss: 0.1753, 
2022-07-21 03:45:27 - train: epoch 0013, iter [14500, 14658], lr: 0.000001, total_loss: 0.3969, cls_loss: 0.2320, reg_loss: 0.1649, 
2022-07-21 03:46:04 - train: epoch 0013, iter [14600, 14658], lr: 0.000001, total_loss: 0.3321, cls_loss: 0.1716, reg_loss: 0.1605, 
2022-07-21 03:46:27 - train: epoch 013, train_loss: 0.3776
2022-07-21 04:00:09 - eval: epoch: 013
test_loss: 0.0000
per_image_load_time: 6.302ms
per_image_inference_time: 151.965ms
IoU=0.50:0.95,area=all,maxDets=100,mAP: 34.99812942405799
IoU=0.50,area=all,maxDets=100,mAP: 51.87630650071225
IoU=0.75,area=all,maxDets=100,mAP: 37.63712327078867
IoU=0.50:0.95,area=small,maxDets=100,mAP: 18.67257327474955
IoU=0.50:0.95,area=medium,maxDets=100,mAP: 39.172450040504415
IoU=0.50:0.95,area=large,maxDets=100,mAP: 45.06537937735019
IoU=0.50:0.95,area=all,maxDets=1,mAR: 28.970614914074623
IoU=0.50:0.95,area=all,maxDets=10,mAR: 44.144897476651295
IoU=0.50:0.95,area=all,maxDets=100,mAR: 45.893864944932794
IoU=0.50:0.95,area=small,maxDets=100,mAR: 25.61376190558608
IoU=0.50:0.95,area=medium,maxDets=100,mAR: 50.410216879088274
IoU=0.50:0.95,area=large,maxDets=100,mAR: 58.80716401408469

2022-07-21 04:00:10 - until epoch: 013, best_metric: 35.077%
2022-07-21 04:00:10 - train done. model: resnet50_retinanet, train time: 22.139 hours, best_metric: 35.077%
